current_frame,Angle1,Angle2,Angle3,Angle4
743,172.7,174.41,108.87,100.28
744,172.72,174.27,108.87,102.64
745,172.51,174.18,107.04,102.55
746,170.6,174.22,107.18,102.61
747,167.55,173.02,106.09,102.47
748,170.3,173.09,104.86,100.21
749,167.13,173.11,105.37,100.33
750,167.31,170.93,105.1,100.01
751,163.97,170.83,106.56,101.98
752,162.3,169.58,104.26,101.11
753,160.19,169.6,103.98,101.01
754,155.87,170.71,100.69,101.05
755,154.82,164.95,104.87,99.04
756,152.67,163.66,103.24,98.38
757,152.92,162.56,101.2,98.85
758,150.65,161.15,98.54,99.08
759,148.1,162.46,96.72,100.54
760,146.07,162.54,98.63,94.73
761,141.1,161.32,96.7,97.88
762,137.74,150.73,94.46,91.66
763,134.42,149.6,91.53,92.31
764,131.67,145.65,91.23,84.58
765,129.32,144.43,91.15,87.01
766,128.09,143.58,91.85,84.74
767,125.56,141.12,92.57,85.67
768,120.57,136.68,88.04,86.74
769,119.17,132.38,85.45,87.09
770,113.99,124.35,82.68,84.23
771,112.55,121.6,85.15,85.34
772,111.66,122.12,80.46,87.86
773,108.11,117.94,86.06,85.39
