current_frame,Angle1,Angle2,Angle3,Angle4
461,99.0,151.93,83.97,123.69
462,99.11,157.08,87.69,126.47
463,101.53,158.01,91.54,118.15
464,107.33,152.37,90.7,116.81
465,109.64,154.69,91.9,122.21
466,112.69,158.84,94.34,118.62
467,110.26,159.6,91.59,127.19
468,117.14,161.71,97.96,124.9
469,126.75,167.72,95.45,126.56
470,132.66,170.89,97.66,126.76
471,134.59,167.21,99.74,134.96
472,137.07,172.31,104.91,134.78
473,138.02,176.21,110.82,134.87
474,141.34,172.12,119.78,135.13
475,145.41,172.11,124.36,140.17
476,149.5,168.7,128.17,140.48
477,155.23,161.61,133.86,140.95
478,158.71,163.56,139.82,142.5
479,162.34,165.22,141.83,140.22
480,174.85,158.98,149.95,135.8
481,174.8,172.13,150.25,144.27
482,174.94,177.47,140.22,146.02
483,174.87,179.27,139.54,143.6
484,176.55,179.49,135.3,145.54
485,178.2,178.71,139.36,140.48
486,176.55,176.84,138.02,137.02
487,176.52,173.87,139.96,131.96
488,179.8,178.09,142.29,143.3
489,179.85,177.96,144.26,146.83
490,179.87,175.91,140.41,138.71
491,178.29,177.45,136.06,141.44
492,176.69,173.79,141.39,132.5
493,176.87,179.19,136.25,141.29
494,178.24,175.64,133.39,134.99
495,176.6,174.35,141.27,131.43
496,176.67,172.62,137.03,131.11
497,176.27,174.29,142.51,139.12
498,174.57,175.22,140.94,144.01
499,174.6,177.32,140.93,149.79
500,174.7,172.09,139.31,139.97
501,176.38,175.38,143.61,141.74
502,174.65,172.53,142.02,140.53
503,174.63,169.02,143.67,135.73
504,174.82,172.64,137.47,143.46
505,174.78,174.73,137.2,146.22
506,174.93,172.61,137.51,146.57
507,173.27,172.94,133.17,139.52
508,175.03,172.83,132.84,130.45
509,174.98,167.79,130.26,144.04
510,170.22,166.09,133.21,134.91
511,173.12,164.41,134.53,133.34
512,173.15,172.5,132.42,137.3
513,174.79,179.62,139.41,136.78
514,174.5,173.2,139.1,141.04
515,176.24,176.24,143.46,144.1
516,174.7,179.6,145.35,144.42
517,174.86,179.64,141.0,144.5
518,174.76,179.77,140.89,145.15
519,175.04,178.6,139.22,143.52
520,174.76,179.45,142.52,148.95
521,174.65,177.97,140.76,148.96
522,176.35,177.2,146.86,147.22
523,173.04,169.03,144.44,140.89
524,174.47,166.88,144.18,134.84
525,172.94,168.33,135.99,130.83
526,166.2,164.87,136.84,134.54
527,152.17,179.28,114.04,139.05
528,145.19,177.97,101.59,130.26
529,136.71,174.26,102.73,134.6
530,135.09,177.95,97.75,124.8
531,130.07,178.33,101.16,128.16
532,130.68,177.82,99.97,132.62
533,129.01,164.81,97.2,128.2
534,128.21,149.54,99.33,123.69
535,123.39,155.23,99.6,116.21
536,117.74,166.32,95.18,121.6
537,116.39,162.7,96.39,121.38
538,112.47,163.15,94.94,123.58
539,110.01,154.4,90.53,118.9
540,109.13,155.42,93.97,121.43
541,104.27,158.12,87.15,123.81
542,102.99,155.69,85.29,120.41
543,101.7,149.16,85.24,119.37
544,101.82,155.13,84.21,121.52
545,99.26,148.96,86.03,119.29
546,96.48,133.73,84.56,113.1
547,95.14,138.76,84.5,114.33
548,93.9,122.44,86.39,112.86
549,88.6,120.81,88.62,112.52
550,86.92,128.27,85.43,113.78
551,85.62,132.63,87.12,121.17
552,86.39,135.72,88.56,121.28
553,82.63,143.99,85.72,114.89
554,84.17,145.1,85.88,108.79
555,82.67,136.8,82.99,120.83
556,82.54,142.13,85.92,116.39
557,82.34,138.15,86.58,124.94
558,83.36,138.24,89.66,110.37
559,78.34,138.1,85.99,123.67
560,76.5,129.71,83.0,130.74
561,70.62,123.05,79.49,122.24
562,68.7,120.96,81.49,125.21
563,70.12,110.3,82.85,120.46
564,66.81,114.02,84.53,122.95
565,68.85,136.47,85.9,115.55
566,66.18,135.13,84.51,121.79
567,66.81,132.51,84.62,121.5
568,67.98,96.11,85.86,114.45
569,68.0,106.17,83.67,113.05
570,66.13,121.74,85.81,121.03
571,65.57,112.78,80.79,116.74
572,66.97,122.88,84.24,117.51
573,64.97,122.93,83.69,119.59
574,64.94,125.59,80.77,126.52
575,66.3,129.99,84.23,114.68
576,64.92,136.57,80.91,114.06
577,66.01,141.49,80.76,121.5
578,65.4,122.91,83.7,120.81
579,65.4,134.91,83.74,113.52
580,66.06,131.07,88.27,121.61
581,66.83,120.8,87.28,118.11
582,64.82,85.59,83.69,116.2
583,65.64,113.76,88.29,111.84
584,64.71,116.59,82.0,114.65
585,65.44,125.38,82.79,116.14
586,64.73,129.76,86.91,116.53
587,64.28,96.49,81.89,116.51
588,65.5,126.64,80.86,120.63
589,64.23,121.47,82.4,120.86
590,63.66,100.51,82.33,116.0
591,65.46,122.2,82.37,120.69
592,65.45,112.93,79.42,119.73
593,66.13,125.57,82.35,113.96
594,66.11,125.47,79.51,120.6
595,66.79,131.79,81.55,113.99
596,67.95,125.21,84.57,106.73
597,68.02,130.13,81.56,120.81
598,71.91,115.99,85.86,115.56
599,75.57,137.84,85.2,120.64
600,75.04,126.86,81.62,116.3
601,78.72,135.38,89.91,112.06
602,79.63,133.57,89.94,123.16
603,80.01,135.38,86.16,119.76
604,85.43,136.87,91.12,117.5
605,83.04,140.96,89.86,114.65
606,85.29,144.91,90.96,116.43
607,85.34,142.41,93.61,116.85
608,87.9,139.54,92.48,125.63
609,88.03,145.02,91.08,116.88
610,89.62,142.55,91.08,110.34
611,92.71,144.11,88.91,122.44
612,95.5,148.39,92.58,116.46
613,97.84,149.07,91.26,116.96
614,96.52,144.03,89.8,120.24
615,99.19,158.86,91.23,123.49
616,100.93,154.38,96.96,125.76
617,100.56,155.34,88.27,128.37
618,104.74,157.91,95.29,121.37
619,107.24,152.5,95.29,125.84
620,106.06,151.21,95.22,118.37
621,108.32,161.56,96.23,127.19
622,112.76,163.1,91.13,123.82
623,118.59,158.73,97.15,122.89
624,119.59,160.32,97.12,126.74
625,118.0,162.81,96.4,125.55
626,118.01,163.95,97.33,125.59
627,121.89,167.74,98.81,125.54
628,123.37,169.29,103.3,127.95
629,124.97,158.87,98.23,127.79
630,127.48,165.72,99.23,126.19
631,124.2,167.59,94.03,125.91
632,126.93,169.04,95.63,127.46
633,129.9,169.06,98.33,125.49
634,129.93,173.06,98.5,124.82
635,132.89,172.86,99.98,125.64
636,133.1,172.67,99.96,128.36
637,131.52,179.93,96.18,130.01
638,133.06,178.34,99.38,127.45
639,137.34,174.41,102.09,130.89
640,138.88,178.36,97.35,128.78
641,139.0,178.32,98.96,131.02
642,143.19,178.15,102.45,130.8
643,146.49,179.93,100.02,130.57
644,154.9,176.05,103.3,127.83
645,157.12,173.9,106.93,125.16
646,158.85,177.6,106.91,126.29
647,162.47,173.7,105.83,120.43
648,164.31,177.77,108.89,132.65
649,164.8,179.39,106.64,137.35
650,165.9,179.42,108.64,137.33
651,166.31,178.86,106.17,127.29
652,167.68,179.06,107.53,124.3
653,167.98,179.48,104.8,126.87
654,167.99,179.14,104.77,116.08
655,167.73,179.41,103.19,121.52
656,167.77,179.84,104.53,126.1
657,168.14,177.56,104.98,130.56
658,169.4,178.63,106.13,120.3
659,167.83,179.54,104.54,123.58
660,168.23,177.53,103.56,120.58
661,167.84,177.74,104.56,116.05
662,168.17,173.87,104.88,121.66
663,168.2,179.15,104.84,120.52
664,167.87,179.01,103.23,117.48
665,167.91,179.35,104.48,120.56
666,168.2,179.73,104.86,118.48
667,167.91,178.79,103.27,121.71
668,172.72,177.41,109.14,120.39
669,172.72,179.09,109.14,112.31
670,172.75,177.83,109.25,115.73
671,169.56,175.99,107.59,109.87
672,169.56,178.76,106.19,115.77
673,169.83,179.05,107.96,120.57
674,169.56,178.66,108.8,119.89
675,172.75,178.71,107.81,120.66
676,172.76,179.09,109.2,119.53
677,171.53,178.88,106.5,116.25
678,171.15,175.98,107.42,117.42
679,168.33,175.25,103.68,112.74
680,171.17,175.1,104.91,112.34
681,171.15,175.3,106.17,98.95
682,171.1,174.79,106.16,99.39
683,171.49,174.93,106.49,118.26
684,171.13,175.55,106.18,110.51
685,171.5,174.96,106.52,96.18
686,171.44,178.22,106.45,112.59
687,172.79,178.77,109.24,104.49
688,171.23,174.6,106.27,104.15
689,171.83,179.68,106.69,113.56
690,171.57,178.23,106.4,112.44
691,171.14,175.3,106.23,116.11
692,171.25,178.54,106.27,112.09
693,171.31,173.49,104.9,110.0
694,171.25,174.74,105.03,99.26
695,173.07,178.12,108.07,105.51
696,171.17,177.37,106.1,113.3
697,171.45,179.02,106.5,111.55
698,171.46,179.1,106.5,111.54
699,171.48,178.91,106.53,112.89
700,171.21,179.66,106.14,112.97
701,171.15,178.65,108.8,109.95
702,171.15,178.29,106.23,115.82
703,171.47,178.66,106.42,113.07
704,171.14,179.11,106.18,113.4
705,170.88,175.41,108.49,110.45
706,173.05,179.8,109.48,105.21
707,171.26,175.59,108.94,113.65
708,171.23,179.83,108.92,71.8
709,171.55,179.62,106.57,110.42
710,169.89,179.91,110.71,110.38
711,168.0,177.44,107.32,113.01
712,167.96,177.41,107.22,101.17
713,168.31,178.7,104.92,109.67
714,168.29,178.93,104.85,111.5
715,168.34,179.79,107.53,118.28
716,169.83,173.13,107.56,114.83
717,169.54,175.77,107.6,117.78
718,168.26,172.86,104.91,111.93
719,169.55,174.72,107.51,114.25
720,169.5,178.95,110.28,121.48
721,169.48,175.74,107.5,121.6
722,169.45,178.97,106.06,113.85
723,169.68,179.32,107.82,117.32
724,169.62,177.24,110.51,123.4
725,169.33,178.47,107.45,113.65
726,169.37,179.94,107.54,110.02
727,169.38,174.7,108.67,115.87
728,169.51,178.18,107.78,119.2
729,169.48,178.28,107.84,119.38
730,166.02,178.01,105.91,121.39
731,166.02,179.24,105.89,121.77
732,166.24,177.39,104.7,121.86
733,165.88,171.82,105.75,122.17
734,165.8,177.77,104.37,126.24
735,158.67,179.64,103.31,124.64
736,155.52,179.25,100.67,126.63
737,155.48,177.75,99.49,126.52
738,152.31,169.67,101.98,127.94
739,151.94,173.53,100.76,123.96
740,151.93,175.73,100.75,123.62
741,143.63,176.1,94.12,130.59
742,140.16,171.99,92.67,128.42
743,140.88,179.96,99.25,127.56
744,139.34,174.72,97.06,125.78
745,135.6,178.42,96.16,132.76
746,133.9,178.4,97.85,132.3
747,130.73,176.0,94.08,130.53
748,132.24,174.17,101.75,134.87
749,131.76,169.03,103.21,132.37
750,133.98,170.28,104.9,128.35
751,126.86,171.61,96.04,134.67
752,122.66,163.97,97.39,124.91
753,118.88,160.8,92.83,125.74
754,116.61,165.31,92.05,132.21
755,116.56,159.89,92.01,122.71
756,113.64,162.31,93.42,123.88
757,110.8,158.67,88.16,123.95
758,109.75,162.59,90.02,123.71
759,108.43,162.92,92.17,121.66
760,107.38,164.85,92.11,123.52
761,102.62,162.51,88.77,125.79
762,101.52,157.18,89.64,126.09
763,100.38,153.58,88.69,121.38
764,100.3,153.53,88.53,121.39
765,99.15,153.51,88.65,117.09
766,99.16,153.39,88.67,121.84
767,99.02,153.38,88.53,118.9
768,96.45,153.32,87.2,119.85
769,97.89,153.35,88.65,120.7
770,95.29,155.83,89.52,120.13
771,95.23,155.79,87.07,119.96
