current_frame,Angle1,Angle2,Angle3,Angle4
648,176.38,169.22,98.85,119.62
649,176.37,170.94,94.45,120.83
650,178.15,173.04,105.92,115.02
651,179.78,172.78,87.39,117.97
652,179.58,174.72,92.22,119.79
653,179.62,174.74,92.19,121.67
654,179.51,172.94,87.78,122.64
655,178.22,172.9,81.3,120.16
656,178.26,171.19,75.96,120.29
657,178.3,176.18,81.34,120.66
658,178.28,174.53,81.43,118.55
659,179.95,174.51,82.59,121.7
660,178.26,176.31,81.99,114.85
661,176.65,176.34,83.56,118.28
662,178.27,172.94,77.99,110.82
663,178.48,176.21,80.07,116.53
664,176.19,172.87,90.01,111.05
665,178.21,174.57,90.2,116.59
666,178.16,172.79,97.67,116.74
667,178.25,176.18,94.09,116.64
668,176.14,176.43,96.44,114.9
669,178.23,174.68,94.03,116.83
670,176.12,171.23,87.92,116.87
671,172.36,174.79,90.38,119.01
672,166.83,174.75,86.88,115.08
673,176.12,174.84,87.99,111.21
674,174.49,174.88,89.05,113.19
675,172.55,174.95,88.8,109.35
676,179.9,176.49,94.27,113.0
677,176.2,176.54,90.6,114.87
678,174.44,176.58,88.99,113.0
679,169.05,176.65,82.95,111.1
680,170.54,176.7,86.88,115.04
681,172.43,176.69,88.77,115.02
682,178.02,179.89,90.47,114.63
683,176.25,179.99,85.89,114.66
684,176.22,179.83,90.73,116.55
685,178.13,179.88,92.2,112.64
686,176.55,178.3,107.31,107.82
687,178.35,176.52,92.41,112.98
688,174.29,179.86,93.81,112.75
689,172.21,176.46,88.63,110.89
690,176.13,179.88,96.64,114.81
691,176.05,179.98,86.04,111.04
692,179.9,179.97,94.68,112.72
693,179.95,179.95,90.02,102.7
694,177.98,178.42,96.36,114.28
695,172.06,179.91,83.97,114.67
696,174.41,179.81,83.66,110.74
697,176.17,178.26,91.99,112.69
698,174.1,176.52,98.92,114.53
699,177.92,172.91,92.18,118.38
700,179.95,179.89,98.7,114.85
701,176.04,176.53,92.42,116.56
702,177.95,176.48,106.13,116.48
703,179.91,176.52,98.79,112.59
704,177.93,178.2,92.11,112.68
705,179.77,174.75,92.04,114.6
706,177.98,169.67,88.02,120.14
707,177.93,176.64,92.05,112.57
708,170.03,176.48,94.35,111.04
709,170.02,178.19,90.06,108.66
710,170.37,178.22,94.59,112.63
711,178.36,178.17,106.21,112.73
712,178.32,178.15,107.3,112.83
713,176.06,178.2,98.7,108.59
714,179.82,174.69,105.12,110.41
715,178.24,171.21,110.43,112.18
716,172.13,174.67,106.13,114.36
717,176.25,176.43,111.91,110.25
718,166.42,178.15,99.83,112.47
719,178.13,179.97,106.13,104.24
720,166.34,179.99,92.72,107.14
721,164.12,174.71,90.12,105.38
722,156.54,174.54,90.53,105.6
723,158.28,170.87,96.89,105.74
724,156.14,172.79,95.49,107.4
725,157.58,172.77,91.71,116.37
726,161.31,174.53,90.31,118.2
727,165.88,176.48,91.59,110.34
728,159.89,176.57,84.15,114.43
729,159.66,179.74,87.3,116.22
730,155.63,172.56,86.28,112.86
731,157.96,176.43,86.88,116.39
732,155.58,169.14,94.58,111.07
733,159.81,170.77,92.78,110.91
734,162.08,176.26,88.03,118.51
735,161.74,172.84,87.69,114.43
736,172.2,171.35,90.26,106.89
737,159.89,169.21,92.01,110.87
738,164.3,174.56,94.87,112.67
739,167.93,174.74,100.8,111.2
740,172.13,169.45,98.01,103.55
741,164.3,174.47,94.39,110.93
742,168.4,169.2,96.27,110.69
743,168.38,170.73,96.28,110.94
744,164.3,170.89,98.89,110.92
745,164.59,170.87,94.29,110.87
746,172.05,174.64,99.0,112.46
747,168.34,170.96,106.71,114.66
748,172.24,174.18,100.16,112.61
749,175.98,176.45,96.91,107.22
750,172.17,176.3,98.18,111.19
751,176.08,172.74,101.04,112.98
752,176.0,172.78,99.94,110.75
753,176.11,172.86,96.33,110.82
754,176.24,169.45,96.41,109.14
755,179.75,172.93,98.1,106.74
756,178.22,171.33,98.14,110.84
757,178.2,174.93,98.05,112.58
758,178.33,171.42,94.24,112.45
759,178.18,174.81,98.0,112.54
760,178.29,173.33,94.29,118.47
761,179.93,173.17,98.73,114.55
762,179.96,173.07,98.79,110.97
763,179.95,178.37,98.8,111.28
764,178.12,173.07,96.9,110.85
765,178.14,173.09,96.2,110.64
766,179.99,174.64,98.7,105.48
767,178.15,172.93,96.46,107.35
768,179.97,174.89,99.54,105.53
769,179.98,173.0,99.37,103.76
770,178.19,174.67,97.83,107.39
771,178.29,176.45,92.92,110.84
