current_frame,Angle1,Angle2,Angle3,Angle4
621,179.68,176.46,123.61,141.1
622,179.83,176.41,121.68,135.69
623,179.9,176.45,124.55,135.73
624,174.69,176.35,119.21,137.75
625,178.25,176.53,119.87,130.86
626,178.16,176.43,118.18,133.32
627,174.78,174.84,120.9,126.21
628,178.08,176.41,120.97,128.94
629,179.87,178.23,123.7,122.93
630,179.94,178.2,121.5,122.85
631,176.27,178.13,114.87,125.62
632,176.47,174.79,111.58,129.04
633,179.79,178.12,116.7,132.91
634,176.48,174.7,122.85,131.26
635,178.23,174.81,122.1,129.02
636,179.99,174.99,124.0,122.46
637,176.51,171.58,108.94,122.59
638,176.36,173.06,113.07,123.95
639,169.32,169.56,105.07,127.2
640,169.27,162.83,120.8,123.61
641,169.16,161.08,112.72,117.76
642,179.9,154.57,72.03,114.13
643,168.88,152.04,125.63,102.64
644,18.24,151.6,125.63,98.63
645,146.3,148.01,110.13,99.32
646,141.68,146.92,109.8,98.79
647,146.32,145.69,107.8,95.66
648,147.28,139.29,99.25,97.28
649,142.03,137.87,99.46,95.37
650,144.84,133.19,96.42,96.38
651,134.68,127.58,99.41,102.09
652,134.97,123.39,96.17,91.72
653,132.13,120.84,94.66,91.71
654,123.7,114.82,93.02,90.22
655,128.8,113.66,96.54,93.09
656,123.63,112.51,94.04,91.48
657,122.15,115.41,94.03,92.89
658,118.41,114.53,90.42,90.94
659,110.0,113.09,89.12,94.45
660,115.71,114.81,92.25,99.37
661,120.19,106.96,96.16,92.14
662,108.13,112.69,89.84,93.4
663,100.5,101.6,87.82,88.18
664,105.41,105.68,89.97,88.24
665,103.75,103.5,86.7,92.36
666,103.56,109.64,89.75,94.26
667,99.13,107.13,85.21,95.18
668,97.62,100.62,83.71,89.14
669,96.61,98.26,86.54,84.41
670,97.45,98.12,84.2,95.57
671,96.37,97.1,93.5,86.65
672,94.33,98.76,85.15,85.05
673,97.75,97.89,85.28,89.33
674,99.16,102.63,89.21,97.5
675,98.65,100.54,86.21,93.5
676,105.16,101.19,86.9,93.17
677,96.8,94.61,89.32,99.33
678,94.99,92.84,90.06,96.73
679,92.23,90.46,92.24,92.03
680,86.64,86.75,93.7,92.78
681,92.43,81.56,96.81,95.7
682,92.37,82.44,101.37,94.78
683,90.53,82.43,97.02,95.41
684,103.78,84.19,98.3,95.45
685,80.25,83.34,91.33,95.38
686,89.88,82.38,95.24,95.33
687,102.31,80.49,98.23,97.21
688,90.84,81.48,92.46,96.37
689,97.23,81.38,97.14,96.3
690,86.02,81.41,90.67,93.57
691,102.38,83.1,95.42,89.44
692,111.47,83.07,96.71,89.55
693,108.49,82.3,96.71,92.77
694,108.46,81.36,96.63,93.72
695,108.52,82.19,96.81,95.42
696,101.78,83.04,93.6,91.88
697,108.48,79.23,96.74,93.93
698,104.89,83.03,91.81,91.77
699,114.85,82.29,99.62,92.82
700,110.74,82.25,99.04,92.85
701,112.23,79.13,99.0,95.04
702,112.44,78.46,96.05,98.05
703,112.03,82.25,99.62,92.84
704,84.51,78.3,87.84,95.75
705,81.04,82.47,88.47,92.8
706,82.13,85.44,93.05,88.41
707,85.4,84.33,90.66,90.35
708,91.41,84.25,90.76,92.82
709,86.6,84.26,91.85,92.73
710,92.14,86.07,92.67,92.71
711,95.53,87.49,92.78,94.84
712,95.47,86.92,89.94,90.54
713,96.31,90.35,90.67,91.0
714,95.55,90.3,91.54,91.86
715,95.73,95.21,92.03,89.53
716,97.09,96.28,90.41,92.35
717,94.71,96.15,89.61,91.95
718,99.39,99.05,90.09,94.13
719,104.37,102.26,84.2,88.21
720,104.37,104.1,87.55,96.76
721,105.01,101.45,91.52,93.3
722,108.11,107.27,94.41,96.77
